OAI_ID ; DOC_ID ; AS ; URI ; PREFLABEL ; SCORE
oai:beeldengeluid.nl:Expressie:4230833;/201412/203332/391777/4230833;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/39926;Nieuw-Zeeland;14
oai:beeldengeluid.nl:Expressie:4230833;/201412/203332/391777/4230833;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/35939;Hamilton (Nieuw-Zeeland);14
oai:beeldengeluid.nl:Expressie:4230833;/201412/203332/391777/4230833;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/44665;Wellington;8
oai:beeldengeluid.nl:Expressie:4230833;/201412/203332/391777/4230833;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/33900;Costa Rica;3
oai:beeldengeluid.nl:Expressie:4233515;/16414/16434/16434/4233515;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28837;koraal;8
oai:beeldengeluid.nl:Expressie:4233515;/16414/16434/16434/4233515;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27956;boeken;3
oai:beeldengeluid.nl:Expressie:4233515;/16414/16434/16434/4233515;Onderwerpen;http://data.beeldengeluid.nl/gtaa/233902;webcams;3
oai:beeldengeluid.nl:Expressie:4233515;/16414/16434/16434/4233515;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28957;sociale klassen;2
oai:beeldengeluid.nl:Expressie:4233515;/16414/16434/16434/4233515;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28837;koraal;2
oai:beeldengeluid.nl:Expressie:4233515;/16414/16434/16434/4233515;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26609;reclame;2
oai:beeldengeluid.nl:Expressie:4233515;/16414/16434/16434/4233515;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27822;vogels;2
oai:beeldengeluid.nl:Expressie:4233515;/16414/16434/16434/4233515;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26879;syndroom van Down;4
oai:beeldengeluid.nl:Expressie:4233515;/16414/16434/16434/4233515;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/40003;Noord-Brabant;2
oai:beeldengeluid.nl:Expressie:4233515;/16414/16434/16434/4233515;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/36223;Herengracht (Den Haag);3
oai:beeldengeluid.nl:Expressie:4233515;/16414/16434/16434/4233515;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/36870;Javastraat (Den Haag);3
oai:beeldengeluid.nl:Expressie:4233515;/16414/16434/16434/4233515;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/37877;Krim;4
oai:beeldengeluid.nl:Expressie:4233358;/16414/16435/16435/4233358;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27859;wind;2
oai:beeldengeluid.nl:Expressie:4230438;/16414/16435/16435/4230438;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/85615;Brandt Corstius, Hugo;2
oai:beeldengeluid.nl:Expressie:4230438;/16414/16435/16435/4230438;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/75501;Advocaat, Dick;2
oai:beeldengeluid.nl:Expressie:4230438;/16414/16435/16435/4230438;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/231790;Hoorn, Mike van der;2
oai:beeldengeluid.nl:Expressie:4230438;/16414/16435/16435/4230438;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/111762;Hoorn, R.J.G.A. van der;2
oai:beeldengeluid.nl:Expressie:4230438;/16414/16435/16435/4230438;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/35192;Frankrijk;2
oai:beeldengeluid.nl:Expressie:4230438;/16414/16435/16435/4230438;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/37877;Krim;3
oai:beeldengeluid.nl:Expressie:4230438;/16414/16435/16435/4230438;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/42537;Simferopol;2
oai:beeldengeluid.nl:Expressie:4230438;/16414/16435/16435/4230438;Namen;http://data.beeldengeluid.nl/gtaa/49947;de Volkskrant;2
oai:beeldengeluid.nl:Expressie:4230438;/16414/16435/16435/4230438;Namen;http://data.beeldengeluid.nl/gtaa/47248;AZ;4
oai:beeldengeluid.nl:Expressie:4230438;/16414/16435/16435/4230438;Namen;http://data.beeldengeluid.nl/gtaa/45929;Ajax;5
oai:beeldengeluid.nl:Expressie:4209368;/17211/17331/392298/4209368;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28496;componisten;2
oai:beeldengeluid.nl:Expressie:4209368;/17211/17331/392298/4209368;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29084;geluk;2
oai:beeldengeluid.nl:Expressie:4209368;/17211/17331/392298/4209368;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/145286;Reinemann, Udo;3
oai:beeldengeluid.nl:Expressie:4090275;/343126/347813/387007/4090275;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28180;politie;5
oai:beeldengeluid.nl:Expressie:4090275;/343126/347813/387007/4090275;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28180;politie;2
oai:beeldengeluid.nl:Expressie:4090275;/343126/347813/387007/4090275;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/31711;Apeldoorn;4
oai:beeldengeluid.nl:Expressie:4233135;/16414/16435/16435/4233135;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/37877;Krim;4
oai:beeldengeluid.nl:Expressie:4230752;/350888/355673/399307/4230752;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28298;hockey;5
oai:beeldengeluid.nl:Expressie:4230752;/350888/355673/399307/4230752;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28701;vakantie;3
oai:beeldengeluid.nl:Expressie:4230752;/350888/355673/399307/4230752;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26778;spieren;2
oai:beeldengeluid.nl:Expressie:4230752;/350888/355673/399307/4230752;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/39819;New York (stad);2
oai:beeldengeluid.nl:Expressie:4230752;/350888/355673/399307/4230752;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/212712;New York (staat);2
oai:beeldengeluid.nl:Expressie:4230752;/350888/355673/399307/4230752;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/36352;Hoboken (New York);2
oai:beeldengeluid.nl:Expressie:4230752;/350888/355673/399307/4230752;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/35192;Frankrijk;2
oai:beeldengeluid.nl:Expressie:4233225;/20925/20945/394135/4233225;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/78230;Ark, Willem van der;6
oai:beeldengeluid.nl:Expressie:4233863;/345459/350177/393896/4233863;Onderwerpen;http://data.beeldengeluid.nl/gtaa/25928;huiswerk;2
oai:beeldengeluid.nl:Expressie:4233863;/345459/350177/393896/4233863;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26730;slapen;2
oai:beeldengeluid.nl:Expressie:4233866;/45541/230443/399469/4233866;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27895;torens;4
oai:beeldengeluid.nl:Expressie:4233866;/45541/230443/399469/4233866;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29084;geluk;2
oai:beeldengeluid.nl:Expressie:4233866;/45541/230443/399469/4233866;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/161235;Tol, Kees;4
oai:beeldengeluid.nl:Expressie:4233866;/45541/230443/399469/4233866;Namen;http://data.beeldengeluid.nl/gtaa/74721;Wie is wie;8
oai:beeldengeluid.nl:Expressie:4233350;/357524/362458/399144/4233350;Onderwerpen;http://data.beeldengeluid.nl/gtaa/25529;discriminatie;17
oai:beeldengeluid.nl:Expressie:4233350;/357524/362458/399144/4233350;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26331;moslims;12
oai:beeldengeluid.nl:Expressie:4233350;/357524/362458/399144/4233350;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26440;oosterse kerken;3
oai:beeldengeluid.nl:Expressie:4233350;/357524/362458/399144/4233350;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27806;video;3
oai:beeldengeluid.nl:Expressie:4233350;/357524/362458/399144/4233350;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29946;bedreigingen;2
oai:beeldengeluid.nl:Expressie:4233350;/357524/362458/399144/4233350;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27871;klimaat;2
oai:beeldengeluid.nl:Expressie:4233350;/357524/362458/399144/4233350;Onderwerpen;http://data.beeldengeluid.nl/gtaa/25641;etnische minderheden;2
oai:beeldengeluid.nl:Expressie:4233350;/357524/362458/399144/4233350;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29503;religieuze minderheden;2
oai:beeldengeluid.nl:Expressie:4233350;/357524/362458/399144/4233350;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26331;moslims;2
oai:beeldengeluid.nl:Expressie:4233350;/357524/362458/399144/4233350;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28541;vrijheid van meningsuiting;2
oai:beeldengeluid.nl:Expressie:4233350;/357524/362458/399144/4233350;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/38997;Maassluis;2
oai:beeldengeluid.nl:Expressie:4233350;/357524/362458/399144/4233350;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/35192;Frankrijk;3
oai:beeldengeluid.nl:Expressie:4233350;/357524/362458/399144/4233350;Namen;http://data.beeldengeluid.nl/gtaa/231274;Meldpunt Discriminatie Internet;2
oai:beeldengeluid.nl:Expressie:4233219;/16414/16435/16435/4233219;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/36705;Inzell;4
oai:beeldengeluid.nl:Expressie:4233219;/16414/16435/16435/4233219;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/37877;Krim;4
oai:beeldengeluid.nl:Expressie:4233219;/16414/16435/16435/4233219;Namen;http://data.beeldengeluid.nl/gtaa/64010;NOS Journaal;2
oai:beeldengeluid.nl:Expressie:4233126;/16414/28720/29900/4233126;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26774;spelen;6
oai:beeldengeluid.nl:Expressie:4233476;/176271/177491/391605/4233476;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28278;groenten;4
oai:beeldengeluid.nl:Expressie:4233476;/176271/177491/391605/4233476;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29810;schieten;2
oai:beeldengeluid.nl:Expressie:4233333;/335370/340025/398907/4233333;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28414;ogen;4
oai:beeldengeluid.nl:Expressie:4233333;/335370/340025/398907/4233333;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29624;rap;4
oai:beeldengeluid.nl:Expressie:4233333;/335370/340025/398907/4233333;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/113850;Jim (zanger);3
oai:beeldengeluid.nl:Expressie:4233333;/335370/340025/398907/4233333;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/38957;Lynn;3
oai:beeldengeluid.nl:Expressie:4233406;/16735/16815/391609/4233406;Onderwerpen;http://data.beeldengeluid.nl/gtaa/25575;duivels;2
oai:beeldengeluid.nl:Expressie:4233406;/16735/16815/391609/4233406;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26774;spelen;2
oai:beeldengeluid.nl:Expressie:4233406;/16735/16815/391609/4233406;Namen;http://data.beeldengeluid.nl/gtaa/47600;Beatles;2
oai:beeldengeluid.nl:Expressie:4233406;/16735/16815/391609/4233406;Namen;http://data.beeldengeluid.nl/gtaa/227560;Beatles Museum Alkmaar;2
oai:beeldengeluid.nl:Expressie:4209280;/16820/16900/391808/4209280;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29075;angst;2
oai:beeldengeluid.nl:Expressie:4209280;/16820/16900/391808/4209280;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28161;thee;2
oai:beeldengeluid.nl:Expressie:4209280;/16820/16900/391808/4209280;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/36135;Heerlen;2
oai:beeldengeluid.nl:Expressie:4233279;/10002/10002/391735/4233279;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29084;geluk;2
oai:beeldengeluid.nl:Expressie:4233279;/10002/10002/391735/4233279;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29513;nacht;2
oai:beeldengeluid.nl:Expressie:4233279;/10002/10002/391735/4233279;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/133429;Mol, John de (sr.);2
oai:beeldengeluid.nl:Expressie:4233279;/10002/10002/391735/4233279;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/33435;Castricum;2
oai:beeldengeluid.nl:Expressie:4233279;/10002/10002/391735/4233279;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/35702;Grebbeberg;2
oai:beeldengeluid.nl:Expressie:4233279;/10002/10002/391735/4233279;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/36223;Herengracht (Den Haag);3
oai:beeldengeluid.nl:Expressie:4233279;/10002/10002/391735/4233279;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/36870;Javastraat (Den Haag);3
oai:beeldengeluid.nl:Expressie:4233279;/10002/10002/391735/4233279;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/35809;Guadeloupe;2
oai:beeldengeluid.nl:Expressie:4230567;/16414/16435/16435/4230567;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27735;munten;3
oai:beeldengeluid.nl:Expressie:4230567;/16414/16435/16435/4230567;Onderwerpen;http://data.beeldengeluid.nl/gtaa/226703;neerslag;3
oai:beeldengeluid.nl:Expressie:4230567;/16414/16435/16435/4230567;Onderwerpen;http://data.beeldengeluid.nl/gtaa/25340;alcohol;2
oai:beeldengeluid.nl:Expressie:4230567;/16414/16435/16435/4230567;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28506;diefstal;2
oai:beeldengeluid.nl:Expressie:4230567;/16414/16435/16435/4230567;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28301;helikopters;2
oai:beeldengeluid.nl:Expressie:4230567;/16414/16435/16435/4230567;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26387;noorderlicht;2
oai:beeldengeluid.nl:Expressie:4230567;/16414/16435/16435/4230567;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/85615;Brandt Corstius, Hugo;6
oai:beeldengeluid.nl:Expressie:4230567;/16414/16435/16435/4230567;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/85617;Brandt Corstius, Liesbeth;4
oai:beeldengeluid.nl:Expressie:4230567;/16414/16435/16435/4230567;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/85614;Brandt Corstius, Aaf;4
oai:beeldengeluid.nl:Expressie:4230567;/16414/16435/16435/4230567;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/85616;Brandt Corstius, J.C.;4
oai:beeldengeluid.nl:Expressie:4230567;/16414/16435/16435/4230567;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/37575;Kiev;3
oai:beeldengeluid.nl:Expressie:4230567;/16414/16435/16435/4230567;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/37877;Krim;6
oai:beeldengeluid.nl:Expressie:4230567;/16414/16435/16435/4230567;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/42537;Simferopol;2
oai:beeldengeluid.nl:Expressie:4230567;/16414/16435/16435/4230567;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/42812;Sovjet-Unie;2
oai:beeldengeluid.nl:Expressie:4230567;/16414/16435/16435/4230567;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/34668;Egypte;2
oai:beeldengeluid.nl:Expressie:4230567;/16414/16435/16435/4230567;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/45192;Zeist;2
oai:beeldengeluid.nl:Expressie:4230567;/16414/16435/16435/4230567;Namen;http://data.beeldengeluid.nl/gtaa/50418;Commissie voor Buitenlandse Zaken;2
oai:beeldengeluid.nl:Expressie:4233187;/16414/16434/16434/4233187;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26774;spelen;6
oai:beeldengeluid.nl:Expressie:4209411;/311831/316057/394029/4209411;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/39519;Mexico;2
oai:beeldengeluid.nl:Expressie:4209411;/311831/316057/394029/4209411;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/31696;Antwerpen;2
oai:beeldengeluid.nl:Expressie:4233293;/16414/16435/16435/4233293;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27770;mannen;4
oai:beeldengeluid.nl:Expressie:4233293;/16414/16435/16435/4233293;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28060;zwembaden;3
oai:beeldengeluid.nl:Expressie:4233293;/16414/16435/16435/4233293;Namen;http://data.beeldengeluid.nl/gtaa/70851;Stichting Organisatie Vrouwen in de VVD;3
oai:beeldengeluid.nl:Expressie:4233220;/16414/16435/16435/4233220;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/36705;Inzell;4
oai:beeldengeluid.nl:Expressie:4233220;/16414/16435/16435/4233220;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/37877;Krim;4
oai:beeldengeluid.nl:Expressie:4233220;/16414/16435/16435/4233220;Namen;http://data.beeldengeluid.nl/gtaa/64010;NOS Journaal;2
oai:beeldengeluid.nl:Expressie:4230243;/26381/26661/399018/4230243;Onderwerpen;http://data.beeldengeluid.nl/gtaa/222451;lama's;3
oai:beeldengeluid.nl:Expressie:4230243;/26381/26661/399018/4230243;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/80511;Beckand, Tijl;2
oai:beeldengeluid.nl:Expressie:4230243;/26381/26661/399018/4230243;Namen;http://data.beeldengeluid.nl/gtaa/45929;Ajax;2
oai:beeldengeluid.nl:Expressie:4230020;/26381/26661/399018/4230020;Onderwerpen;http://data.beeldengeluid.nl/gtaa/222451;lama's;2
oai:beeldengeluid.nl:Expressie:4230020;/26381/26661/399018/4230020;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/136436;Nicolai, Ruben;2
oai:beeldengeluid.nl:Expressie:4230020;/26381/26661/399018/4230020;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/167060;Vries, Jack de;2
oai:beeldengeluid.nl:Expressie:4213935;/352701/357608/394110/4213935;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28584;foto's;4
oai:beeldengeluid.nl:Expressie:4213935;/352701/357608/394110/4213935;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/210408;Vlies, Bas van der;3
oai:beeldengeluid.nl:Expressie:4213935;/352701/357608/394110/4213935;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/166060;Vlies, Nico van der;3
oai:beeldengeluid.nl:Expressie:4213935;/352701/357608/394110/4213935;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/166053;Vlies, Albert van der;3
oai:beeldengeluid.nl:Expressie:4213935;/352701/357608/394110/4213935;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/166054;Vlies, Anke van der;3
oai:beeldengeluid.nl:Expressie:4233355;/16414/16435/16435/4233355;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27859;wind;2
oai:beeldengeluid.nl:Expressie:4209498;/16627/16709/391517/4209498;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28180;politie;16
oai:beeldengeluid.nl:Expressie:4209498;/16627/16709/391517/4209498;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29803;stemmen;12
oai:beeldengeluid.nl:Expressie:4209498;/16627/16709/391517/4209498;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26774;spelen;9
oai:beeldengeluid.nl:Expressie:4209498;/16627/16709/391517/4209498;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27329;vuurwerk;9
oai:beeldengeluid.nl:Expressie:4209498;/16627/16709/391517/4209498;Onderwerpen;http://data.beeldengeluid.nl/gtaa/25176;organisaties;7
oai:beeldengeluid.nl:Expressie:4209498;/16627/16709/391517/4209498;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28579;files;6
oai:beeldengeluid.nl:Expressie:4209498;/16627/16709/391517/4209498;Onderwerpen;http://data.beeldengeluid.nl/gtaa/25478;dansen;5
oai:beeldengeluid.nl:Expressie:4209498;/16627/16709/391517/4209498;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28325;gedrag;4
oai:beeldengeluid.nl:Expressie:4209498;/16627/16709/391517/4209498;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29513;nacht;4
oai:beeldengeluid.nl:Expressie:4209498;/16627/16709/391517/4209498;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27887;regen;4
oai:beeldengeluid.nl:Expressie:4209498;/16627/16709/391517/4209498;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28097;slachtoffers;4
oai:beeldengeluid.nl:Expressie:4209498;/16627/16709/391517/4209498;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29873;verkeersinformatie;4
oai:beeldengeluid.nl:Expressie:4209498;/16627/16709/391517/4209498;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27481;zonnepanelen;4
oai:beeldengeluid.nl:Expressie:4209498;/16627/16709/391517/4209498;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28505;dictatuur;3
oai:beeldengeluid.nl:Expressie:4209498;/16627/16709/391517/4209498;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28179;geweld;3
oai:beeldengeluid.nl:Expressie:4209498;/16627/16709/391517/4209498;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28155;tennis;3
oai:beeldengeluid.nl:Expressie:4209498;/16627/16709/391517/4209498;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27892;verkeer;3
oai:beeldengeluid.nl:Expressie:4209498;/16627/16709/391517/4209498;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29501;vooroordelen;3
oai:beeldengeluid.nl:Expressie:4209498;/16627/16709/391517/4209498;Onderwerpen;http://data.beeldengeluid.nl/gtaa/24971;bezuinigingen;2
oai:beeldengeluid.nl:Expressie:4209498;/16627/16709/391517/4209498;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28269;journalisten;2
oai:beeldengeluid.nl:Expressie:4209498;/16627/16709/391517/4209498;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26078;kleuren;2
oai:beeldengeluid.nl:Expressie:4209498;/16627/16709/391517/4209498;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28650;onthullingen;2
oai:beeldengeluid.nl:Expressie:4209498;/16627/16709/391517/4209498;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27121;politici;2
oai:beeldengeluid.nl:Expressie:4209498;/16627/16709/391517/4209498;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27731;straffen;2
oai:beeldengeluid.nl:Expressie:4209498;/16627/16709/391517/4209498;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26872;supporters;2
oai:beeldengeluid.nl:Expressie:4209498;/16627/16709/391517/4209498;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28937;vissen;2
oai:beeldengeluid.nl:Expressie:4209498;/16627/16709/391517/4209498;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28077;wegen;2
oai:beeldengeluid.nl:Expressie:4209498;/16627/16709/391517/4209498;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26074;klassieke muziek;2
oai:beeldengeluid.nl:Expressie:4209498;/16627/16709/391517/4209498;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29142;rechten van het kind;2
oai:beeldengeluid.nl:Expressie:4233042;/16502/16542/16542/4233042;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/111524;Hulst, Elly van;7
oai:beeldengeluid.nl:Expressie:4233042;/16502/16542/16542/4233042;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/35192;Frankrijk;7
oai:beeldengeluid.nl:Expressie:4233042;/16502/16542/16542/4233042;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/36784;Ivoorkust;3
oai:beeldengeluid.nl:Expressie:4233042;/16502/16542/16542/4233042;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/41002;Polen;2
oai:beeldengeluid.nl:Expressie:4186268;/244354/247314/262815/4186268;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26782;spionage;7
oai:beeldengeluid.nl:Expressie:4186268;/244354/247314/262815/4186268;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29353;aankomst en vertrek;4
oai:beeldengeluid.nl:Expressie:4186268;/244354/247314/262815/4186268;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27158;lampen;3
oai:beeldengeluid.nl:Expressie:4186268;/244354/247314/262815/4186268;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26760;solliciteren;3
oai:beeldengeluid.nl:Expressie:4186268;/244354/247314/262815/4186268;Onderwerpen;http://data.beeldengeluid.nl/gtaa/25920;huisarrest;2
oai:beeldengeluid.nl:Expressie:4186268;/244354/247314/262815/4186268;Onderwerpen;http://data.beeldengeluid.nl/gtaa/226398;onschendbaarheid;2
oai:beeldengeluid.nl:Expressie:4186268;/244354/247314/262815/4186268;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29861;rente;2
oai:beeldengeluid.nl:Expressie:4186268;/244354/247314/262815/4186268;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28128;rouw;2
oai:beeldengeluid.nl:Expressie:4186268;/244354/247314/262815/4186268;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28904;spierziekten;8
oai:beeldengeluid.nl:Expressie:4233075;/357255/362184/398880/4233075;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27948;auto's;2
oai:beeldengeluid.nl:Expressie:4233075;/357255/362184/398880/4233075;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29515;vliegen;2
oai:beeldengeluid.nl:Expressie:4230858;/11655/11655/11656/4230858;Onderwerpen;http://data.beeldengeluid.nl/gtaa/25670;fans;6
oai:beeldengeluid.nl:Expressie:4230858;/11655/11655/11656/4230858;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28986;hemel;4
oai:beeldengeluid.nl:Expressie:4230858;/11655/11655/11656/4230858;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27948;auto's;2
oai:beeldengeluid.nl:Expressie:4230858;/11655/11655/11656/4230858;Onderwerpen;http://data.beeldengeluid.nl/gtaa/25563;dromen;2
oai:beeldengeluid.nl:Expressie:4230858;/11655/11655/11656/4230858;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26827;stem;2
oai:beeldengeluid.nl:Expressie:4086972;/16448/256651/381591/4086972;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29084;geluk;2
oai:beeldengeluid.nl:Expressie:4086972;/16448/256651/381591/4086972;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/88233;Campert, Remco;7
oai:beeldengeluid.nl:Expressie:4086972;/16448/256651/381591/4086972;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/89630;Claus, Hugo;2
oai:beeldengeluid.nl:Expressie:4233868;/16414/16434/16434/4233868;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/36223;Herengracht (Den Haag);2
oai:beeldengeluid.nl:Expressie:4233868;/16414/16434/16434/4233868;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/36870;Javastraat (Den Haag);2
oai:beeldengeluid.nl:Expressie:4233568;/33261/33601/384920/4233568;Onderwerpen;http://data.beeldengeluid.nl/gtaa/25854;heelal;6
oai:beeldengeluid.nl:Expressie:4233568;/33261/33601/384920/4233568;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27956;boeken;3
oai:beeldengeluid.nl:Expressie:4233568;/33261/33601/384920/4233568;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27956;boeken;3
oai:beeldengeluid.nl:Expressie:4233568;/33261/33601/384920/4233568;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26841;stilte;2
