OAI_ID ; DOC_ID ; AS ; URI ; PREFLABEL ; SCORE
oai:beeldengeluid.nl:Expressie:4194788;/314363/318610/391594/4194788;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28528;brood;6
oai:beeldengeluid.nl:Expressie:4194788;/314363/318610/391594/4194788;Onderwerpen;http://data.beeldengeluid.nl/gtaa/25000;bloed;4
oai:beeldengeluid.nl:Expressie:4194788;/314363/318610/391594/4194788;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28986;hemel;4
oai:beeldengeluid.nl:Expressie:4194788;/314363/318610/391594/4194788;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29502;zonden;2
oai:beeldengeluid.nl:Expressie:4194788;/314363/318610/391594/4194788;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/113829;Jezus Christus;5
oai:beeldengeluid.nl:Expressie:4194788;/314363/318610/391594/4194788;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/36193;Hem;3
oai:beeldengeluid.nl:Expressie:4195212;/335542/340203/392560/4195212;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27859;wind;6
oai:beeldengeluid.nl:Expressie:4195212;/335542/340203/392560/4195212;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29084;geluk;4
oai:beeldengeluid.nl:Expressie:4195212;/335542/340203/392560/4195212;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28608;duinen;2
oai:beeldengeluid.nl:Expressie:4195212;/335542/340203/392560/4195212;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26841;stilte;2
oai:beeldengeluid.nl:Expressie:4195212;/335542/340203/392560/4195212;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27859;wind;2
oai:beeldengeluid.nl:Expressie:4195212;/335542/340203/392560/4195212;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/41802;Sahara;2
oai:beeldengeluid.nl:Expressie:4200002;/312231/316396/392307/4200002;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28097;slachtoffers;3
oai:beeldengeluid.nl:Expressie:4200002;/312231/316396/392307/4200002;Onderwerpen;http://data.beeldengeluid.nl/gtaa/30070;idealisme;2
oai:beeldengeluid.nl:Expressie:4200002;/312231/316396/392307/4200002;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/44456;Vught;3
oai:beeldengeluid.nl:Expressie:4200002;/312231/316396/392307/4200002;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/33172;Burundi;2
oai:beeldengeluid.nl:Expressie:4200002;/312231/316396/392307/4200002;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/38866;Lourdes;2
oai:beeldengeluid.nl:Expressie:4200002;/312231/316396/392307/4200002;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/41628;Rome;2
oai:beeldengeluid.nl:Expressie:4200718;/11655/45520/392287/4200718;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27313;vriendschap;4
oai:beeldengeluid.nl:Expressie:4200718;/11655/45520/392287/4200718;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26841;stilte;3
oai:beeldengeluid.nl:Expressie:4200718;/11655/45520/392287/4200718;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29513;nacht;2
oai:beeldengeluid.nl:Expressie:4200718;/11655/45520/392287/4200718;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26841;stilte;2
oai:beeldengeluid.nl:Expressie:4200718;/11655/45520/392287/4200718;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27313;vriendschap;2
oai:beeldengeluid.nl:Expressie:4190968;/314363/318610/391594/4190968;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29502;zonden;4
oai:beeldengeluid.nl:Expressie:4190968;/314363/318610/391594/4190968;Onderwerpen;http://data.beeldengeluid.nl/gtaa/25000;bloed;3
oai:beeldengeluid.nl:Expressie:4190968;/314363/318610/391594/4190968;Onderwerpen;http://data.beeldengeluid.nl/gtaa/25726;gebeden;2
oai:beeldengeluid.nl:Expressie:4190968;/314363/318610/391594/4190968;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28986;hemel;2
oai:beeldengeluid.nl:Expressie:4190968;/314363/318610/391594/4190968;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26516;pijn;2
oai:beeldengeluid.nl:Expressie:4190968;/314363/318610/391594/4190968;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26633;relaties;2
oai:beeldengeluid.nl:Expressie:4190968;/314363/318610/391594/4190968;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/113829;Jezus Christus;5
oai:beeldengeluid.nl:Expressie:4190968;/314363/318610/391594/4190968;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/36206;Hengelo;2
oai:beeldengeluid.nl:Expressie:4190968;/314363/318610/391594/4190968;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/36193;Hem;6
oai:beeldengeluid.nl:Expressie:4190958;/314363/318610/391593/4190958;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26152;leer;4
oai:beeldengeluid.nl:Expressie:4190958;/314363/318610/391593/4190958;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27887;regen;4
oai:beeldengeluid.nl:Expressie:4190958;/314363/318610/391593/4190958;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28028;missie;3
oai:beeldengeluid.nl:Expressie:4190958;/314363/318610/391593/4190958;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/36206;Hengelo;4
oai:beeldengeluid.nl:Expressie:4190958;/314363/318610/391593/4190958;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/37275;Kenia;4
oai:beeldengeluid.nl:Expressie:4196335;/314363/318610/391594/4196335;Onderwerpen;http://data.beeldengeluid.nl/gtaa/25000;bloed;4
oai:beeldengeluid.nl:Expressie:4196335;/314363/318610/391594/4196335;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28528;brood;4
oai:beeldengeluid.nl:Expressie:4196335;/314363/318610/391594/4196335;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29502;zonden;4
oai:beeldengeluid.nl:Expressie:4196335;/314363/318610/391594/4196335;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/113829;Jezus Christus;2
oai:beeldengeluid.nl:Expressie:4196335;/314363/318610/391594/4196335;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/36193;Hem;5
oai:beeldengeluid.nl:Expressie:4196325;/314363/318610/391593/4196325;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26171;licht;5
oai:beeldengeluid.nl:Expressie:4196325;/314363/318610/391593/4196325;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29075;angst;2
oai:beeldengeluid.nl:Expressie:4196325;/314363/318610/391593/4196325;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28637;kaarsen;2
oai:beeldengeluid.nl:Expressie:4194688;/351691/356491/392694/4194688;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28703;verlichting;2
oai:beeldengeluid.nl:Expressie:4194688;/351691/356491/392694/4194688;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/36670;India;5
oai:beeldengeluid.nl:Expressie:4203092;/352323/357155/393503/4203092;Onderwerpen;http://data.beeldengeluid.nl/gtaa/25957;imams;2
oai:beeldengeluid.nl:Expressie:4203092;/352323/357155/393503/4203092;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/212087;Lemghari, Karima;3
oai:beeldengeluid.nl:Expressie:4196242;/351799/356604/392839/4196242;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28995;hoger onderwijs;7
oai:beeldengeluid.nl:Expressie:4196242;/351799/356604/392839/4196242;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28082;wetenschappelijk onderwijs;7
oai:beeldengeluid.nl:Expressie:4196242;/351799/356604/392839/4196242;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28995;hoger onderwijs;3
oai:beeldengeluid.nl:Expressie:4196242;/351799/356604/392839/4196242;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28082;wetenschappelijk onderwijs;3
oai:beeldengeluid.nl:Expressie:4196242;/351799/356604/392839/4196242;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29218;deuren;2
oai:beeldengeluid.nl:Expressie:4196242;/351799/356604/392839/4196242;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27165;leraren;2
oai:beeldengeluid.nl:Expressie:4196242;/351799/356604/392839/4196242;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26171;licht;2
oai:beeldengeluid.nl:Expressie:4196242;/351799/356604/392839/4196242;Onderwerpen;http://data.beeldengeluid.nl/gtaa/25162;voortgezet onderwijs;3
oai:beeldengeluid.nl:Expressie:4196242;/351799/356604/392839/4196242;Namen;http://data.beeldengeluid.nl/gtaa/72528;Tweede Kamer;3
oai:beeldengeluid.nl:Expressie:4201115;/335542/340203/392560/4201115;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27859;wind;3
oai:beeldengeluid.nl:Expressie:4201115;/335542/340203/392560/4201115;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28584;foto's;2
oai:beeldengeluid.nl:Expressie:4201115;/335542/340203/392560/4201115;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26035;kanker;2
oai:beeldengeluid.nl:Expressie:4201115;/335542/340203/392560/4201115;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26841;stilte;2
oai:beeldengeluid.nl:Expressie:4189822;/188051/189371/391633/4189822;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28448;huisvrouwen;2
oai:beeldengeluid.nl:Expressie:4189822;/188051/189371/391633/4189822;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26016;judo;2
oai:beeldengeluid.nl:Expressie:4203982;/188051/189371/391633/4203982;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27783;trams;3
oai:beeldengeluid.nl:Expressie:4203982;/188051/189371/391633/4203982;Namen;http://data.beeldengeluid.nl/gtaa/67418;RET;2
oai:beeldengeluid.nl:Expressie:4190698;/188051/189371/391633/4190698;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27413;wolven;2
oai:beeldengeluid.nl:Expressie:4190698;/188051/189371/391633/4190698;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/31802;Arnhem;4
oai:beeldengeluid.nl:Expressie:4204908;/188051/189371/391633/4204908;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26379;neushoorns;3
oai:beeldengeluid.nl:Expressie:4204908;/188051/189371/391633/4204908;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27948;auto's;2
oai:beeldengeluid.nl:Expressie:4204908;/188051/189371/391633/4204908;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/36316;Hilvarenbeek;3
oai:beeldengeluid.nl:Expressie:4204742;/188051/189371/391633/4204742;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/34495;Drunen;2
oai:beeldengeluid.nl:Expressie:4189452;/343234/347922/391812/4189452;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28052;brieven;5
oai:beeldengeluid.nl:Expressie:4189452;/343234/347922/391812/4189452;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26171;licht;5
oai:beeldengeluid.nl:Expressie:4189452;/343234/347922/391812/4189452;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28414;ogen;5
oai:beeldengeluid.nl:Expressie:4189452;/343234/347922/391812/4189452;Onderwerpen;http://data.beeldengeluid.nl/gtaa/25473;dagboeken;3
oai:beeldengeluid.nl:Expressie:4189452;/343234/347922/391812/4189452;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27822;vogels;3
oai:beeldengeluid.nl:Expressie:4189452;/343234/347922/391812/4189452;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29075;angst;2
oai:beeldengeluid.nl:Expressie:4189452;/343234/347922/391812/4189452;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27948;auto's;2
oai:beeldengeluid.nl:Expressie:4189452;/343234/347922/391812/4189452;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29084;geluk;2
oai:beeldengeluid.nl:Expressie:4189452;/343234/347922/391812/4189452;Onderwerpen;http://data.beeldengeluid.nl/gtaa/25827;haaien;2
oai:beeldengeluid.nl:Expressie:4189452;/343234/347922/391812/4189452;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29684;hardlopen;2
oai:beeldengeluid.nl:Expressie:4189452;/343234/347922/391812/4189452;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26222;marathon;2
oai:beeldengeluid.nl:Expressie:4189452;/343234/347922/391812/4189452;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28703;verlichting;2
oai:beeldengeluid.nl:Expressie:4189452;/343234/347922/391812/4189452;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27700;publieke omroep;4
oai:beeldengeluid.nl:Expressie:4189452;/343234/347922/391812/4189452;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/86773;Bruijs, Joke;2
oai:beeldengeluid.nl:Expressie:4189452;/343234/347922/391812/4189452;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/90771;Cox, Gerard;3
oai:beeldengeluid.nl:Expressie:4189452;/343234/347922/391812/4189452;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/40343;Oosterschelde;4
oai:beeldengeluid.nl:Expressie:4190065;/343234/347922/391812/4190065;Onderwerpen;http://data.beeldengeluid.nl/gtaa/25387;armoede;3
oai:beeldengeluid.nl:Expressie:4190065;/343234/347922/391812/4190065;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27859;wind;3
oai:beeldengeluid.nl:Expressie:4190065;/343234/347922/391812/4190065;Onderwerpen;http://data.beeldengeluid.nl/gtaa/24971;bezuinigingen;2
oai:beeldengeluid.nl:Expressie:4190065;/343234/347922/391812/4190065;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27216;verborgen camera;2
oai:beeldengeluid.nl:Expressie:4190065;/343234/347922/391812/4190065;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27887;regen;2
oai:beeldengeluid.nl:Expressie:4190065;/343234/347922/391812/4190065;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27700;publieke omroep;2
oai:beeldengeluid.nl:Expressie:4190065;/343234/347922/391812/4190065;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29142;rechten van het kind;2
oai:beeldengeluid.nl:Expressie:4190065;/343234/347922/391812/4190065;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/168996;Werner, Lucille;4
oai:beeldengeluid.nl:Expressie:4190065;/343234/347922/391812/4190065;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/40346;Oosterwolde;3
oai:beeldengeluid.nl:Expressie:4190065;/343234/347922/391812/4190065;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/36223;Herengracht (Den Haag);2
oai:beeldengeluid.nl:Expressie:4190065;/343234/347922/391812/4190065;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/36870;Javastraat (Den Haag);2
oai:beeldengeluid.nl:Expressie:4191158;/188051/189371/391633/4191158;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28278;groenten;3
oai:beeldengeluid.nl:Expressie:4191158;/188051/189371/391633/4191158;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28528;brood;2
oai:beeldengeluid.nl:Expressie:4191158;/188051/189371/391633/4191158;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/36403;Hollywood;2
oai:beeldengeluid.nl:Expressie:4192312;/17569/17689/391740/4192312;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28984;hel;3
oai:beeldengeluid.nl:Expressie:4192312;/17569/17689/391740/4192312;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28984;hel;2
oai:beeldengeluid.nl:Expressie:4192312;/17569/17689/391740/4192312;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/127345;Loren, Sophia;2
oai:beeldengeluid.nl:Expressie:4192312;/17569/17689/391740/4192312;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/100861;Garbo, Greta;2
oai:beeldengeluid.nl:Expressie:4192312;/17569/17689/391740/4192312;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/90215;Conrad, Joseph;2
oai:beeldengeluid.nl:Expressie:4192312;/17569/17689/391740/4192312;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/42974;Stille Oceaan;2
oai:beeldengeluid.nl:Expressie:4192312;/17569/17689/391740/4192312;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/45343;Zweden;2
oai:beeldengeluid.nl:Expressie:4193312;/188051/189371/391633/4193312;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28602;elektromotoren;2
oai:beeldengeluid.nl:Expressie:4193312;/188051/189371/391633/4193312;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/36148;Heidelberg (Zuid-Afrika);7
oai:beeldengeluid.nl:Expressie:4193312;/188051/189371/391633/4193312;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/37634;Kirkwood (Zuid-Afrika);7
oai:beeldengeluid.nl:Expressie:4193312;/188051/189371/391633/4193312;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/45268;Zuid-Afrika;7
oai:beeldengeluid.nl:Expressie:4193312;/188051/189371/391633/4193312;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/31887;Atlantis (Zuid-Afrika);7
oai:beeldengeluid.nl:Expressie:4193312;/188051/189371/391633/4193312;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/44296;Virginia (Zuid-Afrika);7
oai:beeldengeluid.nl:Expressie:4193312;/188051/189371/391633/4193312;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/33193;Buxton (Zuid-Afrika);7
oai:beeldengeluid.nl:Expressie:4193312;/188051/189371/391633/4193312;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/36932;Johannesburg;2
oai:beeldengeluid.nl:Expressie:4194238;/27080/27360/391632/4194238;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29513;nacht;3
oai:beeldengeluid.nl:Expressie:4194372;/188051/189371/391633/4194372;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28172;trappen;3
oai:beeldengeluid.nl:Expressie:4194372;/188051/189371/391633/4194372;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/36223;Herengracht (Den Haag);3
oai:beeldengeluid.nl:Expressie:4194372;/188051/189371/391633/4194372;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/36870;Javastraat (Den Haag);3
oai:beeldengeluid.nl:Expressie:4194082;/188051/189371/391633/4194082;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27216;verborgen camera;2
oai:beeldengeluid.nl:Expressie:4194082;/188051/189371/391633/4194082;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/167013;Vries, Erik de;2
oai:beeldengeluid.nl:Expressie:4194132;/343234/347922/391812/4194132;Onderwerpen;http://data.beeldengeluid.nl/gtaa/24990;biologische wapens;3
oai:beeldengeluid.nl:Expressie:4194132;/343234/347922/391812/4194132;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27109;wapens;3
oai:beeldengeluid.nl:Expressie:4194132;/343234/347922/391812/4194132;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/137810;Obama, Barack;2
oai:beeldengeluid.nl:Expressie:4194132;/343234/347922/391812/4194132;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/43498;Tiel;2
oai:beeldengeluid.nl:Expressie:4194132;/343234/347922/391812/4194132;Namen;http://data.beeldengeluid.nl/gtaa/64475;NRA;2
oai:beeldengeluid.nl:Expressie:4192285;/345149/349864/391524/4192285;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26827;stem;2
oai:beeldengeluid.nl:Expressie:4192285;/345149/349864/391524/4192285;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29502;zonden;2
oai:beeldengeluid.nl:Expressie:4192285;/345149/349864/391524/4192285;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/115505;Jongewaard, Leen;2
oai:beeldengeluid.nl:Expressie:4192285;/345149/349864/391524/4192285;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/80703;Beelen, Giel;3
oai:beeldengeluid.nl:Expressie:4192285;/345149/349864/391524/4192285;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/36742;Isle of Man;2
oai:beeldengeluid.nl:Expressie:4193358;/343234/347922/391812/4193358;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26171;licht;5
oai:beeldengeluid.nl:Expressie:4193358;/343234/347922/391812/4193358;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26732;slavernij;3
oai:beeldengeluid.nl:Expressie:4193358;/343234/347922/391812/4193358;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27486;zwaartekracht;3
oai:beeldengeluid.nl:Expressie:4193358;/343234/347922/391812/4193358;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28575;gas;2
oai:beeldengeluid.nl:Expressie:4193358;/343234/347922/391812/4193358;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27470;zijde;2
oai:beeldengeluid.nl:Expressie:4193358;/343234/347922/391812/4193358;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/43124;Suriname;6
oai:beeldengeluid.nl:Expressie:4190925;/247951/251151/391604/4190925;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28282;grootouders;3
oai:beeldengeluid.nl:Expressie:4190925;/247951/251151/391604/4190925;Onderwerpen;http://data.beeldengeluid.nl/gtaa/25854;heelal;3
oai:beeldengeluid.nl:Expressie:4190925;/247951/251151/391604/4190925;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27201;kleinkinderen;2
oai:beeldengeluid.nl:Expressie:4190925;/247951/251151/391604/4190925;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27121;politici;2
oai:beeldengeluid.nl:Expressie:4190925;/247951/251151/391604/4190925;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28132;rijst;2
oai:beeldengeluid.nl:Expressie:4190925;/247951/251151/391604/4190925;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26943;tomaten;2
oai:beeldengeluid.nl:Expressie:4190925;/247951/251151/391604/4190925;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27486;zwaartekracht;2
oai:beeldengeluid.nl:Expressie:4190925;/247951/251151/391604/4190925;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/38975;Maarssen;2
oai:beeldengeluid.nl:Expressie:4190925;/247951/251151/391604/4190925;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/36846;Japan;4
oai:beeldengeluid.nl:Expressie:4190925;/247951/251151/391604/4190925;Namen;http://data.beeldengeluid.nl/gtaa/45929;Ajax;3
oai:beeldengeluid.nl:Expressie:4191878;/188051/189371/391633/4191878;Onderwerpen;http://data.beeldengeluid.nl/gtaa/30043;storingen;3
oai:beeldengeluid.nl:Expressie:4191878;/188051/189371/391633/4191878;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/36127;Heerde;2
oai:beeldengeluid.nl:Expressie:4191922;/343234/347922/391812/4191922;Onderwerpen;http://data.beeldengeluid.nl/gtaa/25567;druiven;3
