OAI_ID ; DOC_ID ; AS ; URI ; PREFLABEL ; SCORE
oai:beeldengeluid.nl:Expressie:4209750;/10654/10654/394113/4209750;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27770;mannen;2
oai:beeldengeluid.nl:Expressie:4209750;/10654/10654/394113/4209750;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28224;moeders;2
oai:beeldengeluid.nl:Expressie:4209750;/10654/10654/394113/4209750;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26516;pijn;2
oai:beeldengeluid.nl:Expressie:4209750;/10654/10654/394113/4209750;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28701;vakantie;2
oai:beeldengeluid.nl:Expressie:4209750;/10654/10654/394113/4209750;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/37223;Katwijk;2
oai:beeldengeluid.nl:Expressie:4209750;/10654/10654/394113/4209750;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/32492;Berlijn;3
oai:beeldengeluid.nl:Expressie:4209750;/10654/10654/394113/4209750;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/34227;Denemarken;5
oai:beeldengeluid.nl:Expressie:4209750;/10654/10654/394113/4209750;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/36223;Herengracht (Den Haag);2
oai:beeldengeluid.nl:Expressie:4209750;/10654/10654/394113/4209750;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/36870;Javastraat (Den Haag);2
oai:beeldengeluid.nl:Expressie:4217986;/10320/10320/392465/4217986;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28180;politie;9
oai:beeldengeluid.nl:Expressie:4217986;/10320/10320/392465/4217986;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27933;apparatuur;5
oai:beeldengeluid.nl:Expressie:4217986;/10320/10320/392465/4217986;Onderwerpen;http://data.beeldengeluid.nl/gtaa/30057;btw;3
oai:beeldengeluid.nl:Expressie:4217986;/10320/10320/392465/4217986;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26703;schulden;2
oai:beeldengeluid.nl:Expressie:4217986;/10320/10320/392465/4217986;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28097;slachtoffers;2
oai:beeldengeluid.nl:Expressie:4217986;/10320/10320/392465/4217986;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27912;supermarkten;2
oai:beeldengeluid.nl:Expressie:4217986;/10320/10320/392465/4217986;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28701;vakantie;2
oai:beeldengeluid.nl:Expressie:4217986;/10320/10320/392465/4217986;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/88618;Carvalho, Ricardo;2
oai:beeldengeluid.nl:Expressie:4217986;/10320/10320/392465/4217986;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/35192;Frankrijk;6
oai:beeldengeluid.nl:Expressie:4217986;/10320/10320/392465/4217986;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/36846;Japan;2
oai:beeldengeluid.nl:Expressie:4217986;/10320/10320/392465/4217986;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/38846;Los Angeles;2
oai:beeldengeluid.nl:Expressie:4217986;/10320/10320/392465/4217986;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/35523;Globe;4
oai:beeldengeluid.nl:Expressie:4212722;/10654/10654/394113/4212722;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28584;foto's;5
oai:beeldengeluid.nl:Expressie:4212722;/10654/10654/394113/4212722;Onderwerpen;http://data.beeldengeluid.nl/gtaa/25275;handel;2
oai:beeldengeluid.nl:Expressie:4212722;/10654/10654/394113/4212722;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/45269;Zuid-Amerika;3
oai:beeldengeluid.nl:Expressie:4212722;/10654/10654/394113/4212722;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/35092;Florida;2
oai:beeldengeluid.nl:Expressie:4212722;/10654/10654/394113/4212722;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/42074;Santo Domingo;3
oai:beeldengeluid.nl:Expressie:4212722;/10654/10654/394113/4212722;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/42800;Southall;5
oai:beeldengeluid.nl:Expressie:4237880;/16414/16435/16435/4237880;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26654;sancties;3
oai:beeldengeluid.nl:Expressie:4237880;/16414/16435/16435/4237880;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27859;wind;2
oai:beeldengeluid.nl:Expressie:4237880;/16414/16435/16435/4237880;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/35835;Guinee;2
oai:beeldengeluid.nl:Expressie:4238036;/16414/16435/16435/4238036;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/98440;Federer, Roger;2
oai:beeldengeluid.nl:Expressie:4238036;/16414/16435/16435/4238036;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/36846;Japan;2
oai:beeldengeluid.nl:Expressie:4238126;/16414/16435/16435/4238126;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/43827;Turkije;2
oai:beeldengeluid.nl:Expressie:4237833;/16502/16542/16542/4237833;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28710;schaatsen;2
oai:beeldengeluid.nl:Expressie:4213936;/10654/10654/394113/4213936;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/31883;Atjeh;2
oai:beeldengeluid.nl:Expressie:4217669;/10654/10654/394113/4217669;Onderwerpen;http://data.beeldengeluid.nl/gtaa/25000;bloed;2
oai:beeldengeluid.nl:Expressie:4217669;/10654/10654/394113/4217669;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28597;dochters;2
oai:beeldengeluid.nl:Expressie:4217669;/10654/10654/394113/4217669;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27919;straten;2
oai:beeldengeluid.nl:Expressie:4217669;/10654/10654/394113/4217669;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/36185;Helmond;2
oai:beeldengeluid.nl:Expressie:4217669;/10654/10654/394113/4217669;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/32055;Bahia;3
oai:beeldengeluid.nl:Expressie:4237517;/16502/16542/16542/4237517;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27627;shorttrack;2
oai:beeldengeluid.nl:Expressie:4237517;/16502/16542/16542/4237517;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27006;sprint;2
oai:beeldengeluid.nl:Expressie:4237517;/16502/16542/16542/4237517;Namen;http://data.beeldengeluid.nl/gtaa/62999;NEC;6
oai:beeldengeluid.nl:Expressie:4237981;/16414/16435/16435/4237981;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29075;angst;2
oai:beeldengeluid.nl:Expressie:4237981;/16414/16435/16435/4237981;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27948;auto's;2
oai:beeldengeluid.nl:Expressie:4237981;/16414/16435/16435/4237981;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28097;slachtoffers;2
oai:beeldengeluid.nl:Expressie:4237981;/16414/16435/16435/4237981;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/34668;Egypte;2
oai:beeldengeluid.nl:Expressie:4237981;/16414/16435/16435/4237981;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/35835;Guinee;3
oai:beeldengeluid.nl:Expressie:4204135;/351355/356153/392290/4204135;Onderwerpen;http://data.beeldengeluid.nl/gtaa/25371;apen;2
oai:beeldengeluid.nl:Expressie:4216948;/14140/27440/28460/4216948;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27770;mannen;4
oai:beeldengeluid.nl:Expressie:4216948;/14140/27440/28460/4216948;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/36223;Herengracht (Den Haag);2
oai:beeldengeluid.nl:Expressie:4216948;/14140/27440/28460/4216948;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/36870;Javastraat (Den Haag);2
oai:beeldengeluid.nl:Expressie:4216948;/14140/27440/28460/4216948;Namen;http://data.beeldengeluid.nl/gtaa/70851;Stichting Organisatie Vrouwen in de VVD;4
oai:beeldengeluid.nl:Expressie:4211695;/11491/11491/391285/4211695;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28575;gas;6
oai:beeldengeluid.nl:Expressie:4211695;/11491/11491/391285/4211695;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27497;accountants;3
oai:beeldengeluid.nl:Expressie:4211695;/11491/11491/391285/4211695;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28179;geweld;3
oai:beeldengeluid.nl:Expressie:4211695;/11491/11491/391285/4211695;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29861;rente;2
oai:beeldengeluid.nl:Expressie:4211695;/11491/11491/391285/4211695;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29087;verraad;2
oai:beeldengeluid.nl:Expressie:4211695;/11491/11491/391285/4211695;Onderwerpen;http://data.beeldengeluid.nl/gtaa/24990;biologische wapens;2
oai:beeldengeluid.nl:Expressie:4211695;/11491/11491/391285/4211695;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27109;wapens;2
oai:beeldengeluid.nl:Expressie:4211695;/11491/11491/391285/4211695;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/111362;Hoogervorst, Hans;2
oai:beeldengeluid.nl:Expressie:4211695;/11491/11491/391285/4211695;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/38836;Loppersum;4
oai:beeldengeluid.nl:Expressie:4211695;/11491/11491/391285/4211695;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/40008;Noorden;2
oai:beeldengeluid.nl:Expressie:4211695;/11491/11491/391285/4211695;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/36717;Iran;2
oai:beeldengeluid.nl:Expressie:4192555;/11949/322970/391782/4192555;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28995;hoger onderwijs;10
oai:beeldengeluid.nl:Expressie:4192555;/11949/322970/391782/4192555;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28082;wetenschappelijk onderwijs;10
oai:beeldengeluid.nl:Expressie:4192555;/11949/322970/391782/4192555;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26152;leer;9
oai:beeldengeluid.nl:Expressie:4192555;/11949/322970/391782/4192555;Onderwerpen;http://data.beeldengeluid.nl/gtaa/25396;asfalt;3
oai:beeldengeluid.nl:Expressie:4192555;/11949/322970/391782/4192555;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28010;belastingen;3
oai:beeldengeluid.nl:Expressie:4192555;/11949/322970/391782/4192555;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28957;sociale klassen;3
oai:beeldengeluid.nl:Expressie:4192555;/11949/322970/391782/4192555;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27165;leraren;2
oai:beeldengeluid.nl:Expressie:4192555;/11949/322970/391782/4192555;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/222556;Brantsen, Carlo;2
oai:beeldengeluid.nl:Expressie:4192555;/11949/322970/391782/4192555;Namen;http://data.beeldengeluid.nl/gtaa/46696;ANWB;2
oai:beeldengeluid.nl:Expressie:4192555;/11949/322970/391782/4192555;Namen;http://data.beeldengeluid.nl/gtaa/70851;Stichting Organisatie Vrouwen in de VVD;5
oai:beeldengeluid.nl:Expressie:4028833;/16414/16435/16435/4028833;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27344;wapenstilstand;3
oai:beeldengeluid.nl:Expressie:4028833;/16414/16435/16435/4028833;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27948;auto's;2
oai:beeldengeluid.nl:Expressie:4028833;/16414/16435/16435/4028833;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28249;bijeenkomsten;2
oai:beeldengeluid.nl:Expressie:4028833;/16414/16435/16435/4028833;Onderwerpen;http://data.beeldengeluid.nl/gtaa/25992;investeringen;2
oai:beeldengeluid.nl:Expressie:4028833;/16414/16435/16435/4028833;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29063;raketten;2
oai:beeldengeluid.nl:Expressie:4028833;/16414/16435/16435/4028833;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/234006;Jasper S.;2
oai:beeldengeluid.nl:Expressie:4028833;/16414/16435/16435/4028833;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/35230;Friesland;2
oai:beeldengeluid.nl:Expressie:4028833;/16414/16435/16435/4028833;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/233880;Oudwoude;5
oai:beeldengeluid.nl:Expressie:4028833;/16414/16435/16435/4028833;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/35359;Gaza;2
oai:beeldengeluid.nl:Expressie:4028833;/16414/16435/16435/4028833;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/41272;Qatar;3
oai:beeldengeluid.nl:Expressie:4028833;/16414/16435/16435/4028833;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/34668;Egypte;4
oai:beeldengeluid.nl:Expressie:4028833;/16414/16435/16435/4028833;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/36717;Iran;2
oai:beeldengeluid.nl:Expressie:4028833;/16414/16435/16435/4028833;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/35574;Goma;4
oai:beeldengeluid.nl:Expressie:4028833;/16414/16435/16435/4028833;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/41764;Rwanda;2
oai:beeldengeluid.nl:Expressie:4028833;/16414/16435/16435/4028833;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/39251;Marne;2
oai:beeldengeluid.nl:Expressie:4027193;/318664/323026/353801/4027193;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27888;mist;3
oai:beeldengeluid.nl:Expressie:4027193;/318664/323026/353801/4027193;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28061;zwemmen;3
oai:beeldengeluid.nl:Expressie:4027193;/318664/323026/353801/4027193;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28010;belastingen;2
oai:beeldengeluid.nl:Expressie:4027193;/318664/323026/353801/4027193;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29817;bijstand;2
oai:beeldengeluid.nl:Expressie:4027193;/318664/323026/353801/4027193;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26306;minimumloon;2
oai:beeldengeluid.nl:Expressie:4027193;/318664/323026/353801/4027193;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27595;nivellering;2
oai:beeldengeluid.nl:Expressie:4027193;/318664/323026/353801/4027193;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28701;vakantie;2
oai:beeldengeluid.nl:Expressie:4027193;/318664/323026/353801/4027193;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/227112;Hari, Badr;2
oai:beeldengeluid.nl:Expressie:4027193;/318664/323026/353801/4027193;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/111295;Hoogenband, Pieter van den;2
oai:beeldengeluid.nl:Expressie:4027193;/318664/323026/353801/4027193;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/115836;Kenkhuis, Johan;2
oai:beeldengeluid.nl:Expressie:4027193;/318664/323026/353801/4027193;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/171656;Wouda, Marcel;2
oai:beeldengeluid.nl:Expressie:4027193;/318664/323026/353801/4027193;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/43827;Turkije;4
oai:beeldengeluid.nl:Expressie:4027193;/318664/323026/353801/4027193;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/36223;Herengracht (Den Haag);3
oai:beeldengeluid.nl:Expressie:4027193;/318664/323026/353801/4027193;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/36870;Javastraat (Den Haag);3
oai:beeldengeluid.nl:Expressie:4027193;/318664/323026/353801/4027193;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/31297;Afghanistan;4
oai:beeldengeluid.nl:Expressie:4027193;/318664/323026/353801/4027193;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/33967;Cuba;2
oai:beeldengeluid.nl:Expressie:4027193;/318664/323026/353801/4027193;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/33797;Colombia;5
oai:beeldengeluid.nl:Expressie:4027193;/318664/323026/353801/4027193;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/34685;Eindhoven;2
oai:beeldengeluid.nl:Expressie:4027193;/318664/323026/353801/4027193;Namen;http://data.beeldengeluid.nl/gtaa/70851;Stichting Organisatie Vrouwen in de VVD;12
oai:beeldengeluid.nl:Expressie:4027193;/318664/323026/353801/4027193;Namen;http://data.beeldengeluid.nl/gtaa/61711;Ministerie van Sociale Zaken en Werkgelegenheid;2
oai:beeldengeluid.nl:Expressie:4027193;/318664/323026/353801/4027193;Namen;http://data.beeldengeluid.nl/gtaa/61710;Ministerie van Sociale Zaken;2
oai:beeldengeluid.nl:Expressie:4027193;/318664/323026/353801/4027193;Namen;http://data.beeldengeluid.nl/gtaa/53848;FNV Bondgenoten;2
oai:beeldengeluid.nl:Expressie:4027193;/318664/323026/353801/4027193;Namen;http://data.beeldengeluid.nl/gtaa/53654;FARC;5
oai:beeldengeluid.nl:Expressie:4024646;/16627/16707/382760/4024646;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26222;marathon;20
oai:beeldengeluid.nl:Expressie:4024646;/16627/16707/382760/4024646;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28179;geweld;12
oai:beeldengeluid.nl:Expressie:4024646;/16627/16707/382760/4024646;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26098;koopkracht;12
oai:beeldengeluid.nl:Expressie:4024646;/16627/16707/382760/4024646;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28097;slachtoffers;6
oai:beeldengeluid.nl:Expressie:4024646;/16627/16707/382760/4024646;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27948;auto's;5
oai:beeldengeluid.nl:Expressie:4024646;/16627/16707/382760/4024646;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27770;mannen;5
oai:beeldengeluid.nl:Expressie:4024646;/16627/16707/382760/4024646;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26404;oldtimers;4
oai:beeldengeluid.nl:Expressie:4024646;/16627/16707/382760/4024646;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26516;pijn;4
oai:beeldengeluid.nl:Expressie:4024646;/16627/16707/382760/4024646;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26568;privacy;4
oai:beeldengeluid.nl:Expressie:4024646;/16627/16707/382760/4024646;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27859;wind;4
oai:beeldengeluid.nl:Expressie:4024646;/16627/16707/382760/4024646;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27956;boeken;3
oai:beeldengeluid.nl:Expressie:4024646;/16627/16707/382760/4024646;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27962;bomen;3
oai:beeldengeluid.nl:Expressie:4024646;/16627/16707/382760/4024646;Onderwerpen;http://data.beeldengeluid.nl/gtaa/232687;imago;3
oai:beeldengeluid.nl:Expressie:4024646;/16627/16707/382760/4024646;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28270;inkomens;3
oai:beeldengeluid.nl:Expressie:4024646;/16627/16707/382760/4024646;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27887;regen;3
oai:beeldengeluid.nl:Expressie:4024646;/16627/16707/382760/4024646;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26628;rekenen;3
oai:beeldengeluid.nl:Expressie:4024646;/16627/16707/382760/4024646;Onderwerpen;http://data.beeldengeluid.nl/gtaa/25166;spoorwegen;3
oai:beeldengeluid.nl:Expressie:4024646;/16627/16707/382760/4024646;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26827;stem;3
oai:beeldengeluid.nl:Expressie:4024646;/16627/16707/382760/4024646;Onderwerpen;http://data.beeldengeluid.nl/gtaa/226264;afscheid;2
oai:beeldengeluid.nl:Expressie:4024646;/16627/16707/382760/4024646;Onderwerpen;http://data.beeldengeluid.nl/gtaa/24971;bezuinigingen;2
oai:beeldengeluid.nl:Expressie:4024646;/16627/16707/382760/4024646;Onderwerpen;http://data.beeldengeluid.nl/gtaa/25441;conducteurs;2
oai:beeldengeluid.nl:Expressie:4024646;/16627/16707/382760/4024646;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27154;lente;2
oai:beeldengeluid.nl:Expressie:4024646;/16627/16707/382760/4024646;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26204;machinisten;2
oai:beeldengeluid.nl:Expressie:4024646;/16627/16707/382760/4024646;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27027;nieren;2
oai:beeldengeluid.nl:Expressie:4024646;/16627/16707/382760/4024646;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27097;onweer;2
oai:beeldengeluid.nl:Expressie:4024646;/16627/16707/382760/4024646;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28100;sloten;2
oai:beeldengeluid.nl:Expressie:4024646;/16627/16707/382760/4024646;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26764;sparen;2
oai:beeldengeluid.nl:Expressie:4024646;/16627/16707/382760/4024646;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28937;vissen;2
oai:beeldengeluid.nl:Expressie:4024646;/16627/16707/382760/4024646;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29142;rechten van het kind;3
oai:beeldengeluid.nl:Expressie:4024646;/16627/16707/382760/4024646;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29134;normen en waarden;2
oai:beeldengeluid.nl:Expressie:4024646;/16627/16707/382760/4024646;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29217;hang-en-sluitwerk;2
oai:beeldengeluid.nl:Expressie:4025500;/16627/16709/382762/4025500;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29957;tijd;35
oai:beeldengeluid.nl:Expressie:4025500;/16627/16709/382762/4025500;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28183;immigratie;12
oai:beeldengeluid.nl:Expressie:4025500;/16627/16709/382762/4025500;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29803;stemmen;12
oai:beeldengeluid.nl:Expressie:4025500;/16627/16709/382762/4025500;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27887;regen;10
oai:beeldengeluid.nl:Expressie:4025500;/16627/16709/382762/4025500;Onderwerpen;http://data.beeldengeluid.nl/gtaa/24971;bezuinigingen;8
oai:beeldengeluid.nl:Expressie:4025500;/16627/16709/382762/4025500;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26098;koopkracht;8
oai:beeldengeluid.nl:Expressie:4025500;/16627/16709/382762/4025500;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27629;sociale werkvoorziening;8
oai:beeldengeluid.nl:Expressie:4025500;/16627/16709/382762/4025500;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29873;verkeersinformatie;8
oai:beeldengeluid.nl:Expressie:4025500;/16627/16709/382762/4025500;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28077;wegen;6
oai:beeldengeluid.nl:Expressie:4025500;/16627/16709/382762/4025500;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28579;files;5
oai:beeldengeluid.nl:Expressie:4025500;/16627/16709/382762/4025500;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28270;inkomens;5
oai:beeldengeluid.nl:Expressie:4025500;/16627/16709/382762/4025500;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26171;licht;5
oai:beeldengeluid.nl:Expressie:4025500;/16627/16709/382762/4025500;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29219;ramen;5
oai:beeldengeluid.nl:Expressie:4025500;/16627/16709/382762/4025500;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29496;regie;5
oai:beeldengeluid.nl:Expressie:4025500;/16627/16709/382762/4025500;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28226;treinen;5
