OAI_ID ; DOC_ID ; AS ; URI ; PREFLABEL ; SCORE
oai:beeldengeluid.nl:Expressie:4238346;/10377/10377/392129/4238346;Onderwerpen;http://data.beeldengeluid.nl/gtaa/25890;honden;2
oai:beeldengeluid.nl:Expressie:4238346;/10377/10377/392129/4238346;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27822;vogels;2
oai:beeldengeluid.nl:Expressie:4233545;/16502/16882/16842/4233545;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29084;geluk;2
oai:beeldengeluid.nl:Expressie:4233545;/16502/16882/16842/4233545;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26659;schaken;2
oai:beeldengeluid.nl:Expressie:4233545;/16502/16882/16842/4233545;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/214507;Schaken, Ruben;2
oai:beeldengeluid.nl:Expressie:4233545;/16502/16882/16842/4233545;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/120042;Koeman, Erwin;2
oai:beeldengeluid.nl:Expressie:4233545;/16502/16882/16842/4233545;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/147540;Rouwelaar, Jelle ten;2
oai:beeldengeluid.nl:Expressie:4233545;/16502/16882/16842/4233545;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/44473;Waalwijk;3
oai:beeldengeluid.nl:Expressie:4233545;/16502/16882/16842/4233545;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/37303;Kerkrade;2
oai:beeldengeluid.nl:Expressie:4233545;/16502/16882/16842/4233545;Namen;http://data.beeldengeluid.nl/gtaa/53302;Go Ahead Eagles;18
oai:beeldengeluid.nl:Expressie:4233545;/16502/16882/16842/4233545;Namen;http://data.beeldengeluid.nl/gtaa/67677;RKC;8
oai:beeldengeluid.nl:Expressie:4233545;/16502/16882/16842/4233545;Namen;http://data.beeldengeluid.nl/gtaa/45929;Ajax;9
oai:beeldengeluid.nl:Expressie:4233545;/16502/16882/16842/4233545;Namen;http://data.beeldengeluid.nl/gtaa/53303;Go Ahead Kampen;8
oai:beeldengeluid.nl:Expressie:4233545;/16502/16882/16842/4233545;Namen;http://data.beeldengeluid.nl/gtaa/53733;FC Twente;8
oai:beeldengeluid.nl:Expressie:4233545;/16502/16882/16842/4233545;Namen;http://data.beeldengeluid.nl/gtaa/47248;AZ;2
oai:beeldengeluid.nl:Expressie:4233545;/16502/16882/16842/4233545;Namen;http://data.beeldengeluid.nl/gtaa/62999;NEC;2
oai:beeldengeluid.nl:Expressie:4235323;/16502/16882/16842/4235323;Onderwerpen;http://data.beeldengeluid.nl/gtaa/25670;fans;2
oai:beeldengeluid.nl:Expressie:4235323;/16502/16882/16842/4235323;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29084;geluk;2
oai:beeldengeluid.nl:Expressie:4235323;/16502/16882/16842/4235323;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/147540;Rouwelaar, Jelle ten;3
oai:beeldengeluid.nl:Expressie:4235323;/16502/16882/16842/4235323;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/229323;Esteban (voetbaldoelman);2
oai:beeldengeluid.nl:Expressie:4235323;/16502/16882/16842/4235323;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/220845;Vormer, Ruud;2
oai:beeldengeluid.nl:Expressie:4235323;/16502/16882/16842/4235323;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/120052;Koeman, Ronald;2
oai:beeldengeluid.nl:Expressie:4235323;/16502/16882/16842/4235323;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/80294;Basten, Marco van;3
oai:beeldengeluid.nl:Expressie:4235323;/16502/16882/16842/4235323;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/164189;Velthuizen, Piet;2
oai:beeldengeluid.nl:Expressie:4235323;/16502/16882/16842/4235323;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/36131;Heerenveen;2
oai:beeldengeluid.nl:Expressie:4235323;/16502/16882/16842/4235323;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/45356;Zwolle;3
oai:beeldengeluid.nl:Expressie:4235323;/16502/16882/16842/4235323;Namen;http://data.beeldengeluid.nl/gtaa/45929;Ajax;11
oai:beeldengeluid.nl:Expressie:4235323;/16502/16882/16842/4235323;Namen;http://data.beeldengeluid.nl/gtaa/53733;FC Twente;3
oai:beeldengeluid.nl:Expressie:4235323;/16502/16882/16842/4235323;Namen;http://data.beeldengeluid.nl/gtaa/47248;AZ;10
oai:beeldengeluid.nl:Expressie:4235323;/16502/16882/16842/4235323;Namen;http://data.beeldengeluid.nl/gtaa/64126;PEC Zwolle;4
oai:beeldengeluid.nl:Expressie:4235323;/16502/16882/16842/4235323;Namen;http://data.beeldengeluid.nl/gtaa/53303;Go Ahead Kampen;9
oai:beeldengeluid.nl:Expressie:4235323;/16502/16882/16842/4235323;Namen;http://data.beeldengeluid.nl/gtaa/53302;Go Ahead Eagles;9
oai:beeldengeluid.nl:Expressie:4235323;/16502/16882/16842/4235323;Namen;http://data.beeldengeluid.nl/gtaa/62999;NEC;13
oai:beeldengeluid.nl:Expressie:4235323;/16502/16882/16842/4235323;Namen;http://data.beeldengeluid.nl/gtaa/67677;RKC;3
oai:beeldengeluid.nl:Expressie:4241085;/16414/28640/29820/4241085;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27948;auto's;2
oai:beeldengeluid.nl:Expressie:4241085;/16414/28640/29820/4241085;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27757;motoren;2
oai:beeldengeluid.nl:Expressie:4241085;/16414/28640/29820/4241085;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/33595;Chelsea;2
oai:beeldengeluid.nl:Expressie:4241115;/16414/16435/16435/4241115;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27948;auto's;2
oai:beeldengeluid.nl:Expressie:4241145;/16414/28640/29820/4241145;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27948;auto's;4
oai:beeldengeluid.nl:Expressie:4241145;/16414/28640/29820/4241145;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27757;motoren;2
oai:beeldengeluid.nl:Expressie:4241158;/16414/16435/16435/4241158;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27948;auto's;4
oai:beeldengeluid.nl:Expressie:4241158;/16414/16435/16435/4241158;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/39926;Nieuw-Zeeland;2
oai:beeldengeluid.nl:Expressie:4241158;/16414/16435/16435/4241158;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/35939;Hamilton (Nieuw-Zeeland);2
oai:beeldengeluid.nl:Expressie:4241162;/16414/16435/16435/4241162;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27948;auto's;4
oai:beeldengeluid.nl:Expressie:4241162;/16414/16435/16435/4241162;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/39926;Nieuw-Zeeland;2
oai:beeldengeluid.nl:Expressie:4241162;/16414/16435/16435/4241162;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/35939;Hamilton (Nieuw-Zeeland);2
oai:beeldengeluid.nl:Expressie:4241195;/16414/16435/16435/4241195;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28028;missie;3
oai:beeldengeluid.nl:Expressie:4241195;/16414/16435/16435/4241195;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28097;slachtoffers;3
oai:beeldengeluid.nl:Expressie:4241195;/16414/16435/16435/4241195;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/211379;Hof van Twente;2
oai:beeldengeluid.nl:Expressie:4241195;/16414/16435/16435/4241195;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/33975;Cuijk;2
oai:beeldengeluid.nl:Expressie:4241195;/16414/16435/16435/4241195;Namen;http://data.beeldengeluid.nl/gtaa/64010;NOS Journaal;2
oai:beeldengeluid.nl:Expressie:4241008;/16414/28640/29820/4241008;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27757;motoren;2
oai:beeldengeluid.nl:Expressie:4241008;/16414/28640/29820/4241008;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/33595;Chelsea;2
oai:beeldengeluid.nl:Expressie:4241027;/16414/28640/29820/4241027;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27948;auto's;2
oai:beeldengeluid.nl:Expressie:4241081;/16414/16435/16435/4241081;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27948;auto's;2
oai:beeldengeluid.nl:Expressie:4241081;/16414/16435/16435/4241081;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27757;motoren;2
oai:beeldengeluid.nl:Expressie:4241081;/16414/16435/16435/4241081;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/33595;Chelsea;2
oai:beeldengeluid.nl:Expressie:4241121;/16414/16435/16435/4241121;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27948;auto's;2
oai:beeldengeluid.nl:Expressie:4241197;/16414/16435/16435/4241197;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28028;missie;3
oai:beeldengeluid.nl:Expressie:4241197;/16414/16435/16435/4241197;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29861;rente;2
oai:beeldengeluid.nl:Expressie:4241197;/16414/16435/16435/4241197;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26654;sancties;2
oai:beeldengeluid.nl:Expressie:4241197;/16414/16435/16435/4241197;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/33975;Cuijk;2
oai:beeldengeluid.nl:Expressie:4241197;/16414/16435/16435/4241197;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/35732;Griekenland;3
oai:beeldengeluid.nl:Expressie:4241187;/16414/16435/16435/4241187;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27948;auto's;4
oai:beeldengeluid.nl:Expressie:4241187;/16414/16435/16435/4241187;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/37575;Kiev;2
oai:beeldengeluid.nl:Expressie:4241154;/16414/16435/16435/4241154;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27948;auto's;4
oai:beeldengeluid.nl:Expressie:4241154;/16414/16435/16435/4241154;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/39926;Nieuw-Zeeland;3
oai:beeldengeluid.nl:Expressie:4241154;/16414/16435/16435/4241154;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/35939;Hamilton (Nieuw-Zeeland);3
oai:beeldengeluid.nl:Expressie:4207117;/247951/251151/391604/4207117;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27201;kleinkinderen;3
oai:beeldengeluid.nl:Expressie:4207117;/247951/251151/391604/4207117;Onderwerpen;http://data.beeldengeluid.nl/gtaa/25217;rook;3
oai:beeldengeluid.nl:Expressie:4207117;/247951/251151/391604/4207117;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28061;zwemmen;2
oai:beeldengeluid.nl:Expressie:4207117;/247951/251151/391604/4207117;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/157631;Stapel, Huub;2
oai:beeldengeluid.nl:Expressie:4207117;/247951/251151/391604/4207117;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/36148;Heidelberg (Zuid-Afrika);7
oai:beeldengeluid.nl:Expressie:4207117;/247951/251151/391604/4207117;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/37634;Kirkwood (Zuid-Afrika);7
oai:beeldengeluid.nl:Expressie:4207117;/247951/251151/391604/4207117;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/45268;Zuid-Afrika;7
oai:beeldengeluid.nl:Expressie:4207117;/247951/251151/391604/4207117;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/31887;Atlantis (Zuid-Afrika);7
oai:beeldengeluid.nl:Expressie:4207117;/247951/251151/391604/4207117;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/44296;Virginia (Zuid-Afrika);7
oai:beeldengeluid.nl:Expressie:4207117;/247951/251151/391604/4207117;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/33193;Buxton (Zuid-Afrika);7
oai:beeldengeluid.nl:Expressie:4241019;/16414/16435/16435/4241019;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27948;auto's;2
oai:beeldengeluid.nl:Expressie:4241206;/16414/16435/16435/4241206;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28028;missie;3
oai:beeldengeluid.nl:Expressie:4241206;/16414/16435/16435/4241206;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29861;rente;2
oai:beeldengeluid.nl:Expressie:4241206;/16414/16435/16435/4241206;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26654;sancties;2
oai:beeldengeluid.nl:Expressie:4241206;/16414/16435/16435/4241206;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/33975;Cuijk;2
oai:beeldengeluid.nl:Expressie:4241206;/16414/16435/16435/4241206;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/35732;Griekenland;3
oai:beeldengeluid.nl:Expressie:4241210;/16414/16435/16435/4241210;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26511;pesten;3
oai:beeldengeluid.nl:Expressie:4241210;/16414/16435/16435/4241210;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27216;verborgen camera;2
oai:beeldengeluid.nl:Expressie:4241210;/16414/16435/16435/4241210;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28000;onderhandelingen;2
oai:beeldengeluid.nl:Expressie:4241210;/16414/16435/16435/4241210;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27216;verborgen camera;2
oai:beeldengeluid.nl:Expressie:4241210;/16414/16435/16435/4241210;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/36472;Hoogvliet;3
oai:beeldengeluid.nl:Expressie:4241210;/16414/16435/16435/4241210;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/37511;Moskou;3
oai:beeldengeluid.nl:Expressie:4241210;/16414/16435/16435/4241210;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/211379;Hof van Twente;2
oai:beeldengeluid.nl:Expressie:4241210;/16414/16435/16435/4241210;Namen;http://data.beeldengeluid.nl/gtaa/52953;EPU;2
oai:beeldengeluid.nl:Expressie:4241210;/16414/16435/16435/4241210;Namen;http://data.beeldengeluid.nl/gtaa/74600;West-Europese Unie;2
oai:beeldengeluid.nl:Expressie:4241210;/16414/16435/16435/4241210;Namen;http://data.beeldengeluid.nl/gtaa/53421;Europese Radio Unie;2
oai:beeldengeluid.nl:Expressie:4241210;/16414/16435/16435/4241210;Namen;http://data.beeldengeluid.nl/gtaa/52862;EMU;2
oai:beeldengeluid.nl:Expressie:4241210;/16414/16435/16435/4241210;Namen;http://data.beeldengeluid.nl/gtaa/53087;EU;2
oai:beeldengeluid.nl:Expressie:4241003;/16414/16435/16435/4241003;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27757;motoren;2
oai:beeldengeluid.nl:Expressie:4241003;/16414/16435/16435/4241003;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/33595;Chelsea;2
oai:beeldengeluid.nl:Expressie:3982951;/16448/16468/371851/3982951;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26774;spelen;18
oai:beeldengeluid.nl:Expressie:3982951;/16448/16468/371851/3982951;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27770;mannen;9
oai:beeldengeluid.nl:Expressie:3982951;/16448/16468/371851/3982951;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27188;koffers;4
oai:beeldengeluid.nl:Expressie:3982951;/16448/16468/371851/3982951;Onderwerpen;http://data.beeldengeluid.nl/gtaa/226264;afscheid;3
oai:beeldengeluid.nl:Expressie:3982951;/16448/16468/371851/3982951;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27956;boeken;3
oai:beeldengeluid.nl:Expressie:3982951;/16448/16468/371851/3982951;Onderwerpen;http://data.beeldengeluid.nl/gtaa/25397;asielzoekers;2
oai:beeldengeluid.nl:Expressie:3982951;/16448/16468/371851/3982951;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28339;goud;2
oai:beeldengeluid.nl:Expressie:3982951;/16448/16468/371851/3982951;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28298;hockey;2
oai:beeldengeluid.nl:Expressie:3982951;/16448/16468/371851/3982951;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29861;rente;2
oai:beeldengeluid.nl:Expressie:3982951;/16448/16468/371851/3982951;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26714;sieraden;2
oai:beeldengeluid.nl:Expressie:3982951;/16448/16468/371851/3982951;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28117;sneeuw;2
oai:beeldengeluid.nl:Expressie:3982951;/16448/16468/371851/3982951;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26827;stem;2
oai:beeldengeluid.nl:Expressie:3982951;/16448/16468/371851/3982951;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27859;wind;2
oai:beeldengeluid.nl:Expressie:3982951;/16448/16468/371851/3982951;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29134;normen en waarden;3
oai:beeldengeluid.nl:Expressie:3982951;/16448/16468/371851/3982951;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29217;hang-en-sluitwerk;3
oai:beeldengeluid.nl:Expressie:4209980;/352710/357617/394133/4209980;Onderwerpen;http://data.beeldengeluid.nl/gtaa/25915;huid;6
oai:beeldengeluid.nl:Expressie:4209980;/352710/357617/394133/4209980;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29563;borsten;2
oai:beeldengeluid.nl:Expressie:4209980;/352710/357617/394133/4209980;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27089;operaties;2
oai:beeldengeluid.nl:Expressie:4209980;/352710/357617/394133/4209980;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26827;stem;2
oai:beeldengeluid.nl:Expressie:4238136;/10277/10277/10277/4238136;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27876;beeldend kunstenaars;6
oai:beeldengeluid.nl:Expressie:4238136;/10277/10277/10277/4238136;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/120510;Koons, Jeff;2
oai:beeldengeluid.nl:Expressie:4206264;/352509/357401/393785/4206264;Onderwerpen;http://data.beeldengeluid.nl/gtaa/28985;helden;2
oai:beeldengeluid.nl:Expressie:4189608;/16502/16542/16542/4189608;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26979;turnen;2
oai:beeldengeluid.nl:Expressie:4189608;/16502/16542/16542/4189608;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/226449;Kerkhof, Yara van;2
oai:beeldengeluid.nl:Expressie:4189608;/16502/16542/16542/4189608;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/31696;Antwerpen;3
oai:beeldengeluid.nl:Expressie:4189608;/16502/16542/16542/4189608;GeografischeNamen;http://data.beeldengeluid.nl/gtaa/42341;Seoul;2
oai:beeldengeluid.nl:Expressie:4171635;/27160/27460/391612/4171635;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27169;luchtmacht;4
oai:beeldengeluid.nl:Expressie:4171635;/27160/27460/391612/4171635;Onderwerpen;http://data.beeldengeluid.nl/gtaa/29058;filmmuziek;3
oai:beeldengeluid.nl:Expressie:4171635;/27160/27460/391612/4171635;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26703;schulden;3
oai:beeldengeluid.nl:Expressie:4171635;/27160/27460/391612/4171635;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27121;politici;2
oai:beeldengeluid.nl:Expressie:4171635;/27160/27460/391612/4171635;Onderwerpen;http://data.beeldengeluid.nl/gtaa/26827;stem;2
oai:beeldengeluid.nl:Expressie:4171635;/27160/27460/391612/4171635;Onderwerpen;http://data.beeldengeluid.nl/gtaa/24990;biologische wapens;2
oai:beeldengeluid.nl:Expressie:4171635;/27160/27460/391612/4171635;Onderwerpen;http://data.beeldengeluid.nl/gtaa/27109;wapens;2
oai:beeldengeluid.nl:Expressie:4171635;/27160/27460/391612/4171635;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/129447;Marbe, Nausicaa;2
oai:beeldengeluid.nl:Expressie:4171635;/27160/27460/391612/4171635;PersoonsNamen;http://data.beeldengeluid.nl/gtaa/166144;Vloeimans, Eric;3
